Time,PositionX,PositionY,PositionZ,Vx,Ax,Y,YDot,Psi,PsiDot,EngineRpm
4.259998,2.1,0,1.723758,6.620971,2.153516,0,0,0,0,2515.808
4.279998,2.1,0,1.857039,6.664093,2.156114,0,0,0,0,2531.588
4.299998,2.1,0,1.991185,6.707267,2.158684,0,0,0,0,2547.387
4.319998,2.1,0,2.126194,6.750491,2.161227,0,0,0,0,2563.205
4.339998,2.1,0,2.26207,6.793766,2.163744,0,0,0,0,2579.043
4.359998,2.1,0,2.398811,6.83709,2.166233,0,0,0,0,2594.899
4.379999,2.1,0,2.536421,6.880465,2.168697,0,0,0,0,2610.773
4.399999,2.1,0,2.674898,6.923887,2.171133,0,0,0,0,2626.666
4.419999,2.1,0,2.814245,6.967358,2.173544,0,0,0,0,2642.577
4.439999,2.1,0,2.954463,7.010877,2.175928,0,0,0,0,2608.507
4.459999,2.1,0,3.095552,7.054442,2.178287,0,0,0,0,2135.083
4.479999,2.1,0,3.237513,7.098055,2.180619,0,0,0,0,1854.572
4.499999,2.1,0,3.380347,7.141714,2.182926,0,0,0,0,1689.81
4.519999,2.1,0,3.524055,7.185418,2.185207,0,0,0,0,1594.503
4.539999,2.1,0,3.668638,7.229167,2.187464,0,0,0,0,1540.871
4.559999,2.1,0,3.814098,7.272961,2.189695,0,0,0,0,1562.249
4.579998,2.1,0,3.960433,7.316799,2.191901,0,0,0,0,1578.636
4.599998,2.1,0,4.107647,7.36068,2.194082,0,0,0,0,1592.032
4.619998,2.1,0,4.255739,7.404605,2.196239,0,0,0,0,1603.638
4.639998,2.1,0,4.404711,7.448572,2.198371,0,0,0,0,1614.172
4.659998,2.1,0,4.554563,7.492582,2.200478,0,0,0,0,1624.067
4.679998,2.1,0,4.705295,7.536633,2.202561,0,0,0,0,1633.582
4.699998,2.1,0,4.85691,7.580725,2.20462,0,0,0,0,1642.872
4.719998,2.1,0,5.009407,7.624858,2.206655,0,0,0,0,1652.031
4.739998,2.1,0,5.162787,7.669032,2.208666,0,0,0,0,1661.115
4.759998,2.1,0,5.317052,7.713244,2.210654,0,0,0,0,1670.156
4.779998,2.1,0,5.472202,7.757497,2.212617,0,0,0,0,1679.175
4.799998,2.1,0,5.628238,7.801788,2.214557,0,0,0,0,1688.184
4.819998,2.1,0,5.785161,7.846117,2.216474,0,0,0,0,1697.191
4.839998,2.1,0,5.94297,7.890485,2.218367,0,0,0,0,1706.198
4.859998,2.1,0,6.101668,7.934889,2.220237,0,0,0,0,1715.21
4.879998,2.1,0,6.261254,7.979331,2.222085,0,0,0,0,1724.227
4.899998,2.1,0,6.421731,8.023809,2.223909,0,0,0,0,1733.25
4.919998,2.1,0,6.583097,8.068324,2.22571,0,0,0,0,1742.281
4.939998,2.1,0,6.745354,8.112874,2.227489,0,0,0,0,1751.318
4.959998,2.1,0,6.908504,8.157459,2.229244,0,0,0,0,1760.362
4.979998,2.1,0,7.072545,8.202079,2.230978,0,0,0,0,1769.413
