Time,PositionX,PositionY,PositionZ,Vx,Ax,Y,YDot,Psi,PsiDot,EngineRpm
1.199999,2.1,0,-19.99043,0.03151055,0.05610403,0,0,0,0,819.1432
1.209999,2.1,0,-19.99011,0.03207732,0.05667735,0,0,0,0,819.2064
1.219999,2.1,0,-19.98979,0.03264992,0.05725998,0,0,0,0,819.2706
1.229999,2.1,0,-19.98946,0.03322844,0.05785156,0,0,0,0,819.3358
1.239999,2.1,0,-19.98912,0.03381296,0.05845208,0,0,0,0,819.402
1.249999,2.1,0,-19.98878,0.03440357,0.05906154,0,0,0,0,819.4691
1.259999,2.1,0,-19.98843,0.03500038,0.05968031,0,0,0,0,819.5374
1.269999,2.1,0,-19.98808,0.03560299,0.06026145,0,0,0,0,819.6014
1.279999,2.1,0,-19.98772,0.03621148,0.06084856,0,0,0,0,819.6661
1.289999,2.1,0,-19.98736,0.03682588,0.06144051,0,0,0,0,819.7313
1.299999,2.1,0,-19.98699,0.03744626,0.06203767,0,0,0,0,819.7972
1.309999,2.1,0,-19.98661,0.03807266,0.0626408,0,0,0,0,819.8636
1.319999,2.1,0,-19.98623,0.03870515,0.06324877,0,0,0,0,819.9307
1.329999,2.1,0,-19.98583,0.03934378,0.0638627,0,0,0,0,819.9983
1.339999,2.1,0,-19.98544,0.0399886,0.06448184,0,0,0,0,820.0665
1.349999,2.1,0,-19.98503,0.04063966,0.0651062,0,0,0,0,820.1354
1.359999,2.1,0,-19.98462,0.04129702,0.06573614,0,0,0,0,820.2048
1.369999,2.1,0,-19.98421,0.04196073,0.06637131,0,0,0,0,820.2748
1.379999,2.1,0,-19.98379,0.04263085,0.06701168,0,0,0,0,820.3454
1.389999,2.1,0,-19.98336,0.04330742,0.06765765,0,0,0,0,820.4166
1.399999,2.1,0,-19.98292,0.04399051,0.06830883,0,0,0,0,820.4883
1.409999,2.1,0,-19.98248,0.04468016,0.06896523,0,0,0,0,820.5607
1.419999,2.1,0,-19.98203,0.04537643,0.06962684,0,0,0,0,820.6337
1.429999,2.1,0,-19.98157,0.04607937,0.07029366,0,0,0,0,820.7072
1.439999,2.1,0,-19.98111,0.04678902,0.07096571,0,0,0,0,820.7813
1.449999,2.1,0,-19.98063,0.04750545,0.07164297,0,0,0,0,820.8559
1.459999,2.1,0,-19.98016,0.04822871,0.07232582,0,0,0,0,820.9311
1.469999,2.1,0,-19.97967,0.04895884,0.07301313,0,0,0,0,821.0069
1.479999,2.1,0,-19.97918,0.0496959,0.07370604,0,0,0,0,821.0833
1.489999,2.1,0,-19.97868,0.05043994,0.07440379,0,0,0,0,821.1602
1.499999,2.1,0,-19.97817,0.05119101,0.07510712,0,0,0,0,821.2377
1.509999,2.1,0,-19.97765,0.05194916,0.07581493,0,0,0,0,821.3157
1.519999,2.1,0,-19.97713,0.05271444,0.07652832,0,0,0,0,821.3943
1.529999,2.1,0,-19.9766,0.05348691,0.07724655,0,0,0,0,821.4735
1.539999,2.1,0,-19.97606,0.0542666,0.07796963,0,0,0,0,821.5532
1.549999,2.1,0,-19.97552,0.05505358,0.07869793,0,0,0,0,821.6335
1.559999,2.1,0,-19.97496,0.05584789,0.07943144,0,0,0,0,821.7144
1.569999,2.1,0,-19.9744,0.05664959,0.08016942,0,0,0,0,821.7957
1.579999,2.1,0,-19.97383,0.05745872,0.08091298,0,0,0,0,821.8776
1.589999,2.1,0,-19.97325,0.05827533,0.08166102,0,0,0,0,821.9601
1.599999,2.1,0,-19.97266,0.05909947,0.0824139,0,0,0,0,822.0432
1.609999,2.1,0,-19.97207,0.05993119,0.08317201,0,0,0,0,822.1266
1.619999,2.1,0,-19.97146,0.06077053,0.08393495,0,0,0,0,822.2108
1.629999,2.1,0,-19.97085,0.06161756,0.08470273,0,0,0,0,822.2954
1.639999,2.1,0,-19.97023,0.06247231,0.08547536,0,0,0,0,822.3806
1.649999,2.1,0,-19.9696,0.06333484,0.08625245,0,0,0,0,822.4662
1.659999,2.1,0,-19.96897,0.06420518,0.08703476,0,0,0,0,822.5525
1.669999,2.1,0,-19.96832,0.06508341,0.08782229,0,0,0,0,822.6392
1.679999,2.1,0,-19.96766,0.06596955,0.08861428,0,0,0,0,822.7266
1.689999,2.1,0,-19.967,0.06686366,0.08941075,0,0,0,0,822.8143
1.699999,2.1,0,-19.96633,0.06776577,0.09021169,0,0,0,0,822.9026
1.709999,2.1,0,-19.96564,0.06867595,0.09101784,0,0,0,0,822.9915
1.719999,2.1,0,-19.96495,0.06959424,0.09182921,0,0,0,0,823.0809
1.729999,2.1,0,-19.96425,0.07052068,0.0926443,0,0,0,0,823.1708
1.739999,2.1,0,-19.96354,0.07145533,0.09346461,0,0,0,0,823.2612
1.749999,2.1,0,-19.96282,0.07239822,0.0942894,0,0,0,0,823.3522
1.759999,2.1,0,-19.9621,0.07334942,0.09511939,0,0,0,0,823.4436
1.769999,2.1,0,-19.96136,0.07430895,0.09595311,0,0,0,0,823.5355
1.779999,2.1,0,-19.96061,0.07527687,0.09679205,0,0,0,0,823.628
1.789999,2.1,0,-19.95985,0.07625322,0.09763546,0,0,0,0,823.7209
1.799999,2.1,0,-19.95909,0.07723805,0.09848333,0,0,0,0,823.8145
1.809999,2.1,0,-19.95831,0.07823141,0.09933568,0,0,0,0,823.9084
1.819999,2.1,0,-19.95752,0.07923333,0.1001925,0,0,0,0,824.0029
1.829999,2.1,0,-19.95672,0.08024387,0.1010538,0,0,0,0,824.0978
1.839999,2.1,0,-19.95592,0.08126307,0.1019203,0,0,0,0,824.1934
1.849999,2.1,0,-19.9551,0.08229098,0.1027905,0,0,0,0,824.2893
1.859999,2.1,0,-19.95427,0.08332764,0.103666,0,0,0,0,824.3857
1.869999,2.1,0,-19.95343,0.08437309,0.1045451,0,0,0,0,824.4827
1.879999,2.1,0,-19.95258,0.08542737,0.1054288,0,0,0,0,824.5801
1.889999,2.1,0,-19.95172,0.08649055,0.1063176,0,0,0,0,824.6781
1.899999,2.1,0,-19.95085,0.08756265,0.1072102,0,0,0,0,824.7765
1.909999,2.1,0,-19.94997,0.08864372,0.1081073,0,0,0,0,824.8754
1.919999,2.1,0,-19.94908,0.08973381,0.1090088,0,0,0,0,824.9748
1.929999,2.1,0,-19.94818,0.09083295,0.109914,0,0,0,0,825.0746
1.939999,2.1,0,-19.94726,0.09194119,0.1108245,0,0,0,0,825.175
1.949999,2.1,0,-19.94634,0.09305858,0.1117387,0,0,0,0,825.2758
1.959999,2.1,0,-19.9454,0.09418516,0.1126581,0,0,0,0,825.3771
1.969999,2.1,0,-19.94445,0.09532097,0.1135812,0,0,0,0,825.4788
1.979999,2.1,0,-19.94349,0.09646605,0.114508,0,0,0,0,825.5811
1.989999,2.1,0,-19.94252,0.09762031,0.115426,0,0,0,0,825.6823
1.999999,2.1,0,-19.94154,0.09878375,0.1163446,0,0,0,0,825.7836
2.009999,2.1,0,-19.94055,0.09995644,0.1172685,0,0,0,0,825.8854
2.019999,2.1,0,-19.93954,0.1011384,0.1181961,0,0,0,0,825.9876
2.029999,2.1,0,-19.93852,0.1023297,0.1191274,0,0,0,0,826.0903
2.039999,2.1,0,-19.93749,0.1035303,0.1200632,0,0,0,0,826.1935
2.049999,2.1,0,-19.93645,0.1047403,0.121002,0,0,0,0,826.2971
2.059999,2.1,0,-19.9354,0.1059598,0.121946,0,0,0,0,826.4011
2.069999,2.1,0,-19.93433,0.1071887,0.1228937,0,0,0,0,826.5056
2.079998,2.1,0,-19.93326,0.1084272,0.1238444,0,0,0,0,826.6104
2.089998,2.1,0,-19.93217,0.1096752,0.1248003,0,0,0,0,826.7158
2.099998,2.1,0,-19.93106,0.1109328,0.1257592,0,0,0,0,826.8215
2.109998,2.1,0,-19.92995,0.1122,0.1267225,0,0,0,0,826.9277
2.119998,2.1,0,-19.92882,0.1134769,0.1276896,0,0,0,0,827.0344
2.129998,2.1,0,-19.92768,0.1147635,0.1286604,0,0,0,0,827.1414
2.139998,2.1,0,-19.92652,0.1160598,0.129635,0,0,0,0,827.2488
2.149998,2.1,0,-19.92536,0.117366,0.130614,0,0,0,0,827.3568
2.159998,2.1,0,-19.92418,0.1186819,0.1315967,0,0,0,0,827.4651
2.169998,2.1,0,-19.92298,0.1200078,0.1325824,0,0,0,0,827.5739
2.179998,2.1,0,-19.92177,0.1213435,0.1335726,0,0,0,0,827.683
2.189998,2.1,0,-19.92055,0.1226891,0.1345665,0,0,0,0,827.7925
2.199998,2.1,0,-19.91932,0.1240448,0.1355641,0,0,0,0,827.9026
2.209998,2.1,0,-19.91807,0.1254104,0.1365655,0,0,0,0,828.0129
2.219998,2.1,0,-19.91681,0.1267861,0.1375706,0,0,0,0,828.1238
2.229998,2.1,0,-19.91554,0.1281719,0.1385794,0,0,0,0,828.235
2.239998,2.1,0,-19.91425,0.1295678,0.1395912,0,0,0,0,828.3466
2.249998,2.1,0,-19.91294,0.1309739,0.1406074,0,0,0,0,828.4587
2.259998,2.1,0,-19.91163,0.1323902,0.1416267,0,0,0,0,828.5711
2.269998,2.1,0,-19.9103,0.1338167,0.1426504,0,0,0,0,828.684
2.279998,2.1,0,-19.90895,0.1352535,0.1436771,0,0,0,0,828.7972
2.289998,2.1,0,-19.90759,0.1367005,0.1447083,0,0,0,0,828.9108
2.299998,2.1,0,-19.90622,0.138158,0.1457424,0,0,0,0,829.0248
2.309998,2.1,0,-19.90483,0.1396258,0.1467795,0,0,0,0,829.1393
2.319998,2.1,0,-19.90343,0.141104,0.1478211,0,0,0,0,829.2541
2.329998,2.1,0,-19.90201,0.1425926,0.1488657,0,0,0,0,829.3693
2.339998,2.1,0,-19.90057,0.1440918,0.1499132,0,0,0,0,829.4849
2.349998,2.1,0,-19.89912,0.1456014,0.1509653,0,0,0,0,829.6008
2.359998,2.1,0,-19.89766,0.1471216,0.1520203,0,0,0,0,829.7172
2.369998,2.1,0,-19.89618,0.1486524,0.1530797,0,0,0,0,829.834
2.379998,2.1,0,-19.89469,0.1501938,0.1541422,0,0,0,0,829.9511
2.389998,2.1,0,-19.89318,0.1517459,0.1552076,0,0,0,0,830.0687
2.399998,2.1,0,-19.89165,0.1533087,0.156276,0,0,0,0,830.1865
2.409998,2.1,0,-19.89011,0.1548821,0.1573489,0,0,0,0,830.3048
2.419998,2.1,0,-19.88856,0.1564664,0.1584248,0,0,0,0,830.4235
2.429998,2.1,0,-19.88698,0.1580614,0.1595036,0,0,0,0,830.5424
2.439998,2.1,0,-19.88539,0.1596673,0.1605869,0,0,0,0,830.6619
2.449998,2.1,0,-19.88379,0.161284,0.1616732,0,0,0,0,830.7816
2.459998,2.1,0,-19.88217,0.1629117,0.1627625,0,0,0,0,830.9017
2.469998,2.1,0,-19.88053,0.1645502,0.1638563,0,0,0,0,831.0225
2.479998,2.1,0,-19.87888,0.1662,0.1649753,0,0,0,0,831.1458
2.489998,2.1,0,-19.87721,0.167861,0.1660989,0,0,0,0,831.2698
2.499998,2.1,0,-19.87552,0.1695333,0.1672299,0,0,0,0,831.3944
2.509998,2.1,0,-19.87382,0.1712169,0.1683639,0,0,0,0,831.5195
2.519998,2.1,0,-19.8721,0.1729119,0.1695038,0,0,0,0,831.6453
2.529998,2.1,0,-19.87036,0.1746184,0.1706497,0,0,0,0,831.7715
2.539998,2.1,0,-19.8686,0.1763364,0.1718001,0,0,0,0,831.8985
2.549998,2.1,0,-19.86683,0.178066,0.1729564,0,0,0,0,832.0259
2.559998,2.1,0,-19.86504,0.1798072,0.1741172,0,0,0,0,832.1541
2.569998,2.1,0,-19.86324,0.18156,0.175284,0,0,0,0,832.2827
2.579998,2.1,0,-19.86141,0.1833246,0.1764567,0,0,0,0,832.412
2.589998,2.1,0,-19.85957,0.1851009,0.1776354,0,0,0,0,832.5419
2.599998,2.1,0,-19.85771,0.1868891,0.178817,0,0,0,0,832.6724
2.609998,2.1,0,-19.85583,0.1886891,0.1800061,0,0,0,0,832.8035
2.619998,2.1,0,-19.85394,0.1905011,0.1811997,0,0,0,0,832.9351
2.629998,2.1,0,-19.85202,0.1923251,0.1823993,0,0,0,0,833.0674
2.639998,2.1,0,-19.85009,0.1941612,0.1836048,0,0,0,0,833.2004
2.649998,2.1,0,-19.84814,0.1960093,0.1848162,0,0,0,0,833.3339
2.659998,2.1,0,-19.84617,0.1978697,0.1860322,0,0,0,0,833.4681
2.669998,2.1,0,-19.84418,0.1997422,0.1872541,0,0,0,0,833.6028
2.679998,2.1,0,-19.84217,0.201627,0.1884819,0,0,0,0,833.7382
2.689998,2.1,0,-19.84015,0.2035242,0.1897158,0,0,0,0,833.8743
2.699998,2.1,0,-19.8381,0.2054337,0.190954,0,0,0,0,834.0109
2.709998,2.1,0,-19.83604,0.2073557,0.1921998,0,0,0,0,834.1483
2.719998,2.1,0,-19.83396,0.2092902,0.19345,0,0,0,0,834.2862
2.729998,2.1,0,-19.83185,0.2112373,0.1947076,0,0,0,0,834.4248
2.739998,2.1,0,-19.82973,0.213197,0.1959698,0,0,0,0,834.564
2.749998,2.1,0,-19.82759,0.2151694,0.1972379,0,0,0,0,834.7039
2.759998,2.1,0,-19.82543,0.2171545,0.1985119,0,0,0,0,834.8444
2.769998,2.1,0,-19.82325,0.2191524,0.1997919,0,0,0,0,834.9857
2.779998,2.1,0,-19.82104,0.2211632,0.2010779,0,0,0,0,835.1275
2.789998,2.1,0,-19.81882,0.2231869,0.2023713,0,0,0,0,835.27
2.799998,2.1,0,-19.81658,0.2252236,0.2036692,0,0,0,0,835.4132
2.809998,2.1,0,-19.81432,0.2272733,0.2049731,0,0,0,0,835.5571
2.819998,2.1,0,-19.81204,0.2293361,0.2062829,0,0,0,0,835.7015
2.829998,2.1,0,-19.80973,0.2314124,0.207627,0,0,0,0,835.8497
2.839998,2.1,0,-19.80741,0.2335023,0.2089904,0,0,0,0,836.0002
2.849998,2.1,0,-19.80506,0.235606,0.2103673,0,0,0,0,836.152
2.859998,2.1,0,-19.80269,0.2377235,0.2117561,0,0,0,0,836.3051
2.869998,2.1,0,-19.80031,0.2398551,0.2131538,0,0,0,0,836.4594
2.879998,2.1,0,-19.7979,0.2420007,0.2145635,0,0,0,0,836.6148
2.889998,2.1,0,-19.79547,0.2441605,0.2159835,0,0,0,0,836.7714
2.899998,2.1,0,-19.79301,0.2463347,0.2174155,0,0,0,0,836.9293
2.909998,2.1,0,-19.79054,0.2485233,0.218858,0,0,0,0,837.0884
2.919998,2.1,0,-19.78804,0.2507264,0.2203108,0,0,0,0,837.2487
2.929998,2.1,0,-19.78553,0.2529441,0.2217771,0,0,0,0,837.4103
2.939998,2.1,0,-19.78299,0.2551767,0.2232523,0,0,0,0,837.5732
2.949998,2.1,0,-19.78042,0.2574241,0.2247424,0,0,0,0,837.7374
2.959998,2.1,0,-19.77784,0.2596865,0.2262445,0,0,0,0,837.903
2.969998,2.1,0,-19.77523,0.2619641,0.2277555,0,0,0,0,838.0699
2.979998,2.1,0,-19.7726,0.2642569,0.2292813,0,0,0,0,838.2382
2.989998,2.1,0,-19.76994,0.2665651,0.2308191,0,0,0,0,838.4078
2.999998,2.1,0,-19.76727,0.2688888,0.2323719,0,0,0,0,838.5789
3.009998,2.1,0,-19.76456,0.2712282,0.2339365,0,0,0,0,838.7513
3.019998,2.1,0,-19.76184,0.2735833,0.235513,0,0,0,0,838.9252
3.029998,2.1,0,-19.75909,0.2759543,0.2371015,0,0,0,0,839.1006
3.039998,2.1,0,-19.75632,0.2783414,0.2387048,0,0,0,0,839.2775
3.049998,2.1,0,-19.75352,0.2807446,0.2403231,0,0,0,0,839.456
3.059998,2.1,0,-19.75071,0.2831641,0.2419563,0,0,0,0,839.6359
3.069998,2.1,0,-19.74786,0.2856002,0.2436014,0,0,0,0,839.8174
3.079998,2.1,0,-19.74499,0.2880528,0.2452614,0,0,0,0,840.0005
3.089998,2.1,0,-19.7421,0.2905221,0.2469362,0,0,0,0,840.1851
3.099998,2.1,0,-19.73918,0.2930084,0.248626,0,0,0,0,840.3715
3.109998,2.1,0,-19.73624,0.2955117,0.2503278,0,0,0,0,840.5594
3.119998,2.1,0,-19.73327,0.2980322,0.2520503,0,0,0,0,840.7491
3.129998,2.1,0,-19.73028,0.30057,0.2537848,0,0,0,0,840.9404
3.139998,2.1,0,-19.72726,0.3031254,0.2555342,0,0,0,0,841.1335
3.149998,2.1,0,-19.72421,0.3056984,0.2573015,0,0,0,0,841.3283
3.159998,2.1,0,-19.72114,0.3082892,0.2590837,0,0,0,0,841.5249
3.169998,2.1,0,-19.71805,0.310898,0.2608808,0,0,0,0,841.7233
3.179998,2.1,0,-19.71493,0.313525,0.2626987,0,0,0,0,841.9235
3.189998,2.1,0,-19.71178,0.3161703,0.2645286,0,0,0,0,842.1256
3.199998,2.1,0,-19.7086,0.3188339,0.2663584,0,0,0,0,842.3274
3.209998,2.1,0,-19.7054,0.3215158,0.2681972,0,0,0,0,842.5301
3.219998,2.1,0,-19.70217,0.3242163,0.270048,0,0,0,0,842.7344
3.229998,2.1,0,-19.69891,0.3269355,0.2719166,0,0,0,0,842.9403
3.239998,2.1,0,-19.69563,0.3296735,0.2738001,0,0,0,0,843.1479
3.249998,2.1,0,-19.69232,0.3324305,0.2756985,0,0,0,0,843.3574
3.259998,2.1,0,-19.68898,0.3352059,0.2775432,0,0,0,0,843.5609
3.269998,2.1,0,-19.68562,0.3379996,0.2793761,0,0,0,0,843.7631
3.279998,2.1,0,-19.68222,0.3408118,0.2812179,0,0,0,0,843.9663
3.289998,2.1,0,-19.6788,0.3436425,0.2830686,0,0,0,0,844.1703
3.299998,2.1,0,-19.67535,0.3464918,0.2849283,0,0,0,0,844.3754
3.309998,2.1,0,-19.67187,0.3493597,0.2867939,0,0,0,0,844.5812
3.319998,2.1,0,-19.66836,0.3522464,0.2886685,0,0,0,0,844.7879
3.329998,2.1,0,-19.66483,0.3551519,0.290549,0,0,0,0,844.9954
3.339998,2.1,0,-19.66126,0.3580763,0.2924385,0,0,0,0,845.2039
3.349998,2.1,0,-19.65767,0.3610196,0.2943369,0,0,0,0,845.4132
3.359998,2.1,0,-19.65404,0.3639821,0.2962413,0,0,0,0,845.6234
3.369998,2.1,0,-19.65038,0.3669636,0.2981546,0,0,0,0,845.8344
3.379997,2.1,0,-19.6467,0.3699643,0.3000738,0,0,0,0,846.0462
3.389997,2.1,0,-19.64298,0.3729843,0.302002,0,0,0,0,846.259
3.399997,2.1,0,-19.63924,0.3760237,0.3039392,0,0,0,0,846.4724
3.409998,2.1,0,-19.63547,0.3790826,0.3058823,0,0,0,0,846.6868
3.419998,2.1,0,-19.63166,0.3821609,0.3078314,0,0,0,0,846.902
3.429998,2.1,0,-19.62782,0.3852588,0.3097924,0,0,0,0,847.1181
3.439998,2.1,0,-19.62395,0.3883764,0.3117563,0,0,0,0,847.335
3.449998,2.1,0,-19.62005,0.3915136,0.3137293,0,0,0,0,847.5526
3.459998,2.1,0,-19.61612,0.3946708,0.3157111,0,0,0,0,847.7712
3.469998,2.1,0,-19.61216,0.3978477,0.3176989,0,0,0,0,847.9905
3.479998,2.1,0,-19.60817,0.4010447,0.3196957,0,0,0,0,848.2106
3.489998,2.1,0,-19.60414,0.4042617,0.3216984,0,0,0,0,848.4316
3.499998,2.1,0,-19.60008,0.4074987,0.3237071,0,0,0,0,848.6534
3.509998,2.1,0,-19.59599,0.410756,0.3257247,0,0,0,0,848.8759
3.519998,2.1,0,-19.59187,0.4140335,0.3277512,0,0,0,0,849.0994
