Time,Fx,Lambda
23.59999,430.1253,0
23.61999,428.1236,0
23.63999,426.1294,0
23.65999,424.1447,0
23.67999,422.1672,0
23.69999,420.1966,0
23.71999,418.2319,0
23.73999,416.2763,0
23.75999,414.3306,0
23.77999,412.3883,0
23.79999,410.4541,0
23.81999,408.5296,0
23.83999,406.6101,0
23.85999,404.6952,0
23.87999,402.7927,0
23.89999,400.8961,0
23.91999,399.007,0
23.93999,397.1248,0
23.95999,395.2496,0
23.97999,393.3818,0
23.99999,391.5233,0
24.01999,389.6691,0
24.03999,387.8219,0
24.05999,385.9842,0
24.07999,384.1526,0
24.09999,382.3287,0
24.11999,380.5115,0
24.13999,378.7012,0
24.15999,376.9004,0
24.17999,375.1053,0
24.19999,373.3176,0
24.21999,371.5363,0
24.23999,369.7621,0
24.25999,367.9917,0
24.27999,366.2325,0
24.29999,364.479,0
24.31999,362.7342,0
24.33999,360.9961,0
24.35999,359.2645,0
24.37999,357.5419,0
24.39999,355.8235,0
24.41999,354.1112,0
24.43999,352.406,0
24.45999,350.7072,0
24.47999,349.0175,0
24.49999,347.3319,0
24.51999,345.6558,0
24.53999,343.9831,0
24.55999,342.3194,0
24.57999,340.6624,0
24.59999,339.0091,0
24.61999,337.3647,0
24.63999,335.7299,0
24.65999,334.0977,0
24.67999,332.4754,0
24.69999,330.856,0
24.71999,329.2437,0
24.73999,327.6404,0
24.75999,326.0428,0
24.77999,324.449,0
24.79999,322.8673,0
24.81999,321.2902,0
24.83999,319.7154,0
24.85999,318.1524,0
24.87999,316.5922,0
24.89999,315.0412,0
24.91999,313.493,0
24.93999,311.955,0
24.95999,310.4219,0
24.97999,308.8952,0
24.99999,307.3742,0
25.01999,305.8599,0
25.03999,304.3508,0
25.05999,302.8503,0
25.07999,301.3531,0
25.09999,299.865,0
25.11999,298.3801,0
25.13999,296.9021,0
25.15999,295.432,0
25.17999,293.9695,0
25.19999,292.5088,0
25.21999,291.0572,0
25.23999,289.6132,0
25.25999,288.1676,0
25.27999,286.7321,0
25.29999,285.3036,0
25.31999,283.8835,0
25.33999,282.4658,0
25.35999,281.0547,0
25.37999,279.6515,0
25.39999,278.2497,0
25.41999,276.8569,0
25.43999,275.4734,0
25.45999,274.091,0
25.47999,272.7175,0
25.49999,271.3486,0
25.51999,269.9862,0
25.53999,268.6292,0
25.55999,267.2802,0
25.57999,265.9318,0
25.59999,264.5952,0
25.61999,263.2626,0
25.63999,261.9331,0
25.65999,260.613,0
25.67999,259.2974,0
25.69999,257.9847,0
25.71999,256.6811,0
25.73999,255.3844,0
25.75999,254.0883,0
25.77999,252.7986,0
25.79999,251.5147,0
25.81999,250.2388,0
25.83999,248.9696,0
25.85999,247.7013,0
25.87999,246.4417,0
25.89999,245.1849,0
25.91999,243.9358,0
25.93999,242.6914,0
25.95999,241.4507,0
25.97999,240.22,0
25.99999,238.9895,0
26.01999,237.7673,0
26.03999,236.5487,0
26.05999,235.3376,0
26.07999,234.1355,0
26.09999,232.9307,0
26.11999,231.7351,0
26.13999,230.5446,0
26.15999,229.3593,0
26.17999,228.1797,0
26.19999,227.0043,0
26.21999,225.8343,0
26.23999,224.6699,0
26.25999,223.5096,0
26.27999,222.3557,0
26.29999,221.2068,0
26.31999,220.0605,0
26.33999,218.9244,0
26.35999,217.787,0
26.37999,216.6613,0
26.39999,215.5353,0
26.41999,214.4173,0
26.43999,213.3016,0
26.45999,212.1939,0
26.47999,211.091,0
26.49999,209.9925,0
26.51999,208.8967,0
26.53999,207.8111,0
26.55999,206.7229,0
26.57999,205.6429,0
26.59999,204.5678,0
26.61999,203.4995,0
26.63999,202.4312,0
26.65999,201.3738,0
26.67999,200.3178,0
26.69999,199.2691,0
26.71999,198.2198,0
26.73999,197.1821,0
26.75999,196.1456,0
26.77999,195.1165,0
26.79999,194.0893,0
26.81999,193.0629,0
26.83999,192.0446,0
26.85999,191.0281,0
26.87999,190.022,0
26.89999,189.0193,0
26.91999,188.0237,0
26.93999,187.0306,0
26.95999,186.0446,0
26.97999,185.058,0
26.99999,184.0757,0
27.01999,183.0972,0
27.03999,182.1216,0
27.05999,181.1551,0
27.07999,180.1903,0
27.09999,179.2327,0
27.11999,178.2772,0
27.13999,177.3249,0
27.15999,176.3821,0
27.17999,175.4381,0
27.19999,174.5044,0
27.21999,173.5718,0
27.23999,172.6446,0
27.25999,171.7196,0
27.27999,170.8012,0
27.29999,169.8898,0
27.31999,168.9772,0
27.33999,168.0683,0
27.35999,167.1664,0
27.37999,166.264,0
27.39999,165.3756,0
27.41999,164.4881,0
27.43999,163.6011,0
27.45999,162.7214,0
27.47999,161.8407,0
27.49999,160.9644,0
27.51999,160.0984,0
27.53999,159.2335,0
27.55999,158.373,0
27.57999,157.5149,0
27.59999,156.6598,0
27.61999,155.8154,0
27.63999,154.9698,0
27.65999,154.1249,0
27.67999,153.2903,0
27.69999,152.4576,0
27.71999,151.6253,0
27.73999,150.8033,0
27.75999,149.9797,0
27.77999,149.1569,0
27.79999,148.348,0
27.81999,147.5371,0
27.83999,146.7269,0
27.85999,145.9266,0
27.87999,145.1288,0
27.89999,144.3342,0
27.91999,143.5431,0
27.93999,142.7555,0
27.95999,141.9708,0
27.97999,141.1927,0
27.99999,140.4162,0
28.01999,139.6439,0
28.03999,138.8785,0
28.05999,138.1116,0
28.07999,137.3498,0
28.09999,136.5942,0
28.11999,135.8373,0
28.13999,135.088,0
28.15999,134.3416,0
28.17999,133.5981,0
28.19999,132.8582,0
28.21999,132.1248,0
28.23999,131.3904,0
28.25999,130.6632,0
28.27999,129.9375,0
28.29999,129.2161,0
28.31999,128.5005,0
28.33999,127.7851,0
28.35999,127.0765,0
28.37999,126.3675,0
28.39999,125.662,0
28.41999,124.9585,0
28.43999,124.2631,0
28.45999,123.5691,0
28.47999,122.8816,0
28.49999,122.1949,0
28.51999,121.5106,0
28.53999,120.8304,0
28.55999,120.1526,0
28.57999,119.4823,0
28.59999,118.8105,0
28.61999,118.1421,0
28.63999,117.477,0
28.65999,116.818,0
28.67999,116.1626,0
28.69999,115.5066,0
28.71999,114.8537,0
28.73999,114.2083,0
28.75999,113.5617,0
28.77999,112.9219,0
28.79999,112.2807,0
28.81999,111.6481,0
28.83999,111.0143,0
28.85999,110.3835,0
28.87999,109.7589,0
28.89999,109.1348,0
28.91999,108.5171,0
28.93999,107.8985,0
28.95999,107.2866,0
28.97999,106.6776,0
28.99999,106.0688,0
29.01999,105.4633,0
29.03999,104.8614,0
29.05999,104.2658,0
29.07999,103.6684,0
29.09999,103.0784,0
29.11999,102.4842,0
29.13999,101.895,0
29.15999,101.3116,0
29.17999,100.7308,0
29.19999,100.1496,0
29.21999,99.57505,0
29.23999,99.00394,0
29.25999,98.43535,0
29.27999,97.86946,0
29.29999,97.30417,0
29.31999,96.73911,0
29.33999,96.18149,0
29.35999,95.62532,0
29.37999,95.07257,0
29.39999,94.52325,0
29.41999,93.9733,0
29.43999,93.43098,0
29.45999,92.89056,0
29.47999,92.35342,0
29.49999,91.81575,0
29.51999,91.28171,0
29.53999,90.75108,0
29.55999,90.22301,0
29.57999,89.69765,0
29.59999,89.17575,0
29.61999,88.65292,0
29.63999,88.13814,0
29.65999,87.62526,0
29.67999,87.11263,0
29.69999,86.60371,0
29.71999,86.09385,0
29.73999,85.59206,0
29.75999,85.08817,0
29.77999,84.58858,0
29.79999,84.09223,0
29.81999,83.59499,0
29.83999,83.10578,0
29.85999,82.61451,0
29.87999,82.12754,0
29.89999,81.64236,0
29.91999,81.16059,0
29.93999,80.68224,0
29.95999,80.20726,0
29.97999,79.73488,0
29.99999,79.26213,0
30.01999,78.79298,0
30.03999,78.3242,0
30.05999,77.85523,0
30.07999,77.39637,0
30.09999,76.93517,0
30.11999,76.47829,0
30.13999,76.02432,0
30.15999,75.56989,0
30.17999,75.11679,0
30.19999,74.67099,0
30.21999,74.22617,0
30.23999,73.78445,0
30.25999,73.34228,0
30.27999,72.90096,0
30.29999,72.4631,0
30.31999,72.0312,0
30.33999,71.60147,0
30.35999,71.17205,0
30.37999,70.74253,0
30.39999,70.31686,0
30.41999,69.89372,0
30.43999,69.46978,0
30.45999,69.05385,0
30.47999,68.63634,0
30.49999,68.21994,0
30.51999,67.80977,0
30.53999,67.39824,0
30.55999,66.98746,0
30.57999,66.58049,0
30.59999,66.17938,0
30.61999,65.7771,0
30.63999,65.37904,0
30.65999,64.97717,0
30.67999,64.58197,0
30.69999,64.18936,0
30.71999,63.79327,0
30.73999,63.4052,0
30.75999,63.01894,0
30.77999,62.63646,0
30.79999,62.25024,0
30.81999,61.87067,0
30.83999,61.49066,0
30.85999,61.11063,0
30.87999,60.73365,0
30.89999,60.3638,0
30.91999,59.98932,0
30.93999,59.62198,0
30.95999,59.25375,0
30.97999,58.88563,0
30.99999,58.52086,0
31.01999,58.15881,0
31.03999,57.79729,0
31.05999,57.4421,0
31.07999,57.08596,0
31.09999,56.73364,0
31.11999,56.38068,0
31.13999,56.0282,0
31.15999,55.67957,0
31.17999,55.33343,0
31.19999,54.98652,0
31.21999,54.64457,0
31.23999,54.30478,0
31.25999,53.96397,0
31.27999,53.62677,0
31.29999,53.29255,0
31.31999,52.95875,0
31.33999,52.62396,0
31.35999,52.2929,0
31.37999,51.96469,0
31.39999,51.6405,0
31.41999,51.31488,0
31.43999,50.99298,0
31.45999,50.67097,0
31.47999,50.35238,0
31.49999,50.03252,0
31.51999,49.7168,0
31.53999,49.40084,0
31.55999,49.08886,0
31.57999,48.77537,0
31.59999,48.46659,0
31.61999,48.16007,0
31.63999,47.85678,0
31.65999,47.55246,0
31.67999,47.24842,0
31.69999,46.94783,0
31.71999,46.64718,0
31.73999,46.34902,0
31.75999,46.05064,0
31.77999,45.75323,0
31.79999,45.46301,0
31.81999,45.17173,0
31.83999,44.88316,0
31.85999,44.59432,0
31.87999,44.30901,0
31.89999,44.02363,0
31.91999,43.73769,0
31.93999,43.45276,0
31.95999,43.17073,0
31.97999,42.89184,0
31.99999,42.61592,0
32.01999,42.33602,0
32.03999,42.0638,0
32.05999,41.79051,0
32.07999,41.52084,0
32.09999,41.24711,0
32.11999,40.97739,0
32.13999,40.70752,0
32.15999,40.4408,0
32.17999,40.17973,0
32.19999,39.91436,0
32.21999,39.65301,0
32.23999,39.39154,0
32.25999,39.1332,0
32.27999,38.87889,0
32.29999,38.62297,0
32.31999,38.36778,0
32.33999,38.11591,0
32.35999,37.86368,0
32.37999,37.61499,0
32.39999,37.36481,0
32.41999,37.11533,0
32.43999,36.86966,0
32.45999,36.6238,0
32.47999,36.3811,0
32.49999,36.13845,0
32.51999,35.89522,0
32.53999,35.65905,0
32.55999,35.4219,0
32.57999,35.18805,0
32.59999,34.95424,0
32.61999,34.71984,0
32.63999,34.48854,0
32.65999,34.25423,0
32.67999,34.02377,0
32.69999,33.7929,0
32.71999,33.56558,0
32.73999,33.33674,0
32.75999,33.10862,0
32.77999,32.88382,0
32.79999,32.65898,0
32.81999,32.43726,0
32.83999,32.22214,0
32.85999,32.00211,0
32.87999,31.78321,0
32.89999,31.56458,0
32.91999,31.34933,0
32.93999,31.13659,0
32.95999,30.92369,0
32.97999,30.71429,0
32.99999,30.50339,0
33.01999,30.29016,0
33.03999,30.08116,0
33.05999,29.87448,0
33.07999,29.66797,0
33.09999,29.46455,0
33.11999,29.25721,0
33.13999,29.0508,0
33.15999,28.85123,0
33.17999,28.6507,0
33.19999,28.45379,0
33.21999,28.25903,0
33.23999,28.06149,0
33.25999,27.86378,0
33.27999,27.66908,0
33.29999,27.47446,0
33.31999,27.28324,0
33.33999,27.09147,0
33.35999,26.90028,0
33.37999,26.71212,0
33.39999,26.52658,0
33.41999,26.33414,0
33.43999,26.14609,0
33.45999,25.96041,0
33.47999,25.77745,0
33.49999,25.59154,0
33.51999,25.40916,0
33.53999,25.23331,0
33.55999,25.05256,0
33.57999,24.87296,0
33.59999,24.69616,0
33.61999,24.51948,0
33.63999,24.34314,0
33.65999,24.16974,0
33.67999,23.99613,0
33.69999,23.82602,0
33.71999,23.65135,0
33.73999,23.48041,0
33.75999,23.30989,0
33.77999,23.13963,0
33.79999,22.97232,0
33.81999,22.80509,0
33.83999,22.63822,0
33.85999,22.47397,0
33.87999,22.31248,0
33.89999,22.14404,0
33.91999,21.98003,0
33.93999,21.81835,0
33.95999,21.65637,0
33.97999,21.49889,0
33.99999,21.34371,0
34.01999,21.18791,0
34.03999,21.0353,0
34.05999,20.87967,0
34.07999,20.72392,0
34.09999,20.57117,0
34.11999,20.41546,0
34.13999,20.26357,0
34.15999,20.11414,0
34.17999,19.96435,0
34.19999,19.81511,0
34.21999,19.66586,0
34.23999,19.51966,0
34.25999,19.37608,0
34.27999,19.22558,0
34.29999,19.07949,0
34.31999,18.93272,0
34.33999,18.78909,0
34.35999,18.64551,0
34.37999,18.50229,0
34.39999,18.3617,0
34.41999,18.22081,0
34.43999,18.08301,0
34.45999,17.9422,0
34.47999,17.80524,0
34.49999,17.66769,0
34.51999,17.53278,0
34.53999,17.39806,0
34.55999,17.26366,0
34.57999,17.13223,0
34.59999,17.00037,0
34.61999,16.86876,0
34.63999,16.73754,0
34.65999,16.60975,0
34.67999,16.48139,0
34.69999,16.35616,0
34.71999,16.22793,0
34.73999,16.09957,0
34.75999,15.97118,0
34.77999,15.84584,0
34.79999,15.72006,0
34.81999,15.59484,0
34.83999,15.46961,0
34.85999,15.34744,0
34.87999,15.22482,0
34.89999,15.10531,0
34.91999,14.98281,0
34.93999,14.86415,0
34.95999,14.74488,0
34.97999,14.62477,0
34.99999,14.50478,0
35.01999,14.38529,0
35.03999,14.26607,0
35.05999,14.14981,0
35.07999,14.03283,0
35.09999,13.91906,0
35.11999,13.80483,0
35.13999,13.69115,0
35.15999,13.57776,0
35.17999,13.46428,0
35.19999,13.35785,0
35.21999,13.24993,0
35.23999,13.14278,0
35.25999,13.03588,0
35.27999,12.92796,0
35.29999,12.82019,0
35.31999,12.71209,0
35.33999,12.60715,0
35.35999,12.4992,0
35.37999,12.3951,0
35.39999,12.29039,0
35.41999,12.18882,0
35.43999,12.0868,0
35.45999,11.9823,0
35.47999,11.88156,0
35.49999,11.78023,0
35.51999,11.68204,0
35.53999,11.58339,0
35.55999,11.48481,0
35.57999,11.38672,0
35.59999,11.28464,0
35.61999,11.18619,0
35.63999,11.08722,0
35.65999,10.98831,0
35.67999,10.89245,0
35.69999,10.7936,0
35.71999,10.6986,0
35.73999,10.60299,0
35.75999,10.50747,0
35.77999,10.41499,0
35.79999,10.32207,0
35.81999,10.23224,0
35.83999,10.13944,0
35.85999,10.04742,0
35.87999,9.958292,0
35.89999,9.868447,0
35.91999,9.77877,0
35.93999,9.692584,0
35.95999,9.605817,0
35.97999,9.512625,0
35.99999,9.423766,0
36.01999,9.334231,0
36.03999,9.244802,0
36.05999,9.158391,0
36.07999,9.071559,0
36.09999,8.987832,0
36.11999,8.903658,0
36.13999,8.817,0
36.15999,8.734103,0
36.17999,8.650622,0
36.19999,8.567231,0
36.21999,8.486874,0
36.23999,8.409755,0
36.25999,8.331748,0
36.27999,8.256988,0
36.29999,8.1792,0
36.31999,8.102204,0
36.33999,8.025055,0
36.35999,7.95098,0
36.37999,7.876462,0
36.39999,7.801996,0
36.41999,7.730582,0
36.43999,7.654744,0
36.45999,7.576994,0
36.47999,7.502922,0
36.49999,7.428279,0
36.51999,7.353724,0
36.53999,7.279146,0
36.55999,7.20763,0
36.57999,7.13567,0
36.59999,7.063776,0
36.61999,6.992052,0
36.63999,6.920749,0
36.65999,6.84932,0
36.67999,6.777909,0
36.69999,6.709555,0
36.71999,6.640746,0
36.73999,6.572015,0
36.75999,6.506318,0
36.77999,6.440173,0
36.79999,6.371556,0
36.81999,6.30366,0
36.83999,6.238642,0
36.85999,6.173231,0
36.87999,6.107872,0
36.89999,6.042496,0
36.91999,5.980181,0
36.93999,5.917424,0
36.95999,5.85472,0
36.97999,5.792021,0
36.99999,5.729806,0
37.01999,5.667594,0
37.03999,5.601411,0
37.05999,5.535787,0
37.07999,5.473142,0
37.09999,5.410055,0
37.11999,5.347045,0
37.13999,5.287057,0
37.15999,5.226646,0
37.17999,5.166296,0
37.19999,5.103376,0
37.21999,5.041205,0
37.23999,4.981908,0
37.25999,4.922217,0
37.27999,4.862568,0
37.29999,4.802927,0
37.31999,4.746318,0
37.33998,4.689286,0
37.35999,4.632312,0
37.37999,4.57532,0
37.39999,4.521389,0
37.41999,4.464456,0
37.43999,4.408333,0
37.45999,4.352028,0
37.47999,4.298817,0
37.49999,4.244852,0
37.51999,4.191051,0
37.53999,4.137218,0
37.55999,4.083405,0
37.57999,4.032619,0
37.59999,3.981411,0
37.61999,3.930251,0
37.63999,3.876547,0
37.65999,3.823563,0
37.67999,3.773483,0
37.69999,3.722978,0
37.71999,3.672547,0
37.73999,3.622092,0
37.75999,3.571654,0
37.77999,3.524247,0
37.79999,3.476416,0
37.81999,3.428633,0
37.83998,3.380857,0
37.85999,3.333066,0
37.87999,3.288338,0
37.89999,3.240607,0
37.91999,3.193686,0
37.93999,3.146583,0
37.95999,3.095544,0
37.97999,3.048105,0
37.99998,3.000639,0
38.01999,2.953094,0
38.03999,2.905573,0
38.05999,2.857751,0
38.07999,2.813074,0
38.09999,2.767947,0
38.11999,2.722874,0
38.13999,2.677805,0
38.15998,2.632723,0
38.17999,2.587645,0
38.19999,2.545623,0
38.21999,2.503149,0
38.23999,2.458204,0
38.25999,2.413967,0
38.27999,2.3691,0
38.29999,2.324889,0
38.31999,2.283537,0
38.33998,2.241798,0
38.35999,2.2001,0
38.37999,2.158399,0
38.39999,2.116708,0
38.41999,2.075004,0
38.43999,2.036361,0
38.45999,1.997264,0
38.47999,1.958234,0
38.49998,1.919206,0
38.51999,1.880165,0
38.53999,1.841138,0
38.55999,1.805143,0
38.57999,1.768714,0
38.59999,1.732358,0
38.61999,1.695978,0
38.63999,1.657066,0
38.65998,1.618871,0
38.67999,1.580523,0
38.69999,1.545261,0
38.71999,1.509236,0
38.73999,1.473388,0
38.75999,1.437517,0
38.77999,1.401637,0
38.79999,1.365761,0
38.81998,1.332941,0
38.83998,1.299669,0
38.85999,1.266463,0
38.87999,1.233259,0
38.89999,1.200042,0
38.91999,1.166829,0
38.93999,1.133626,0
38.95999,1.100408,0
38.97998,1.070242,0
38.99998,1.039647,0
39.01999,1.0091,0
39.03999,0.9785491,0
39.05999,0.9454606,0
39.07999,0.9130902,0
39.09999,0.8805657,0
39.11999,0.8480819,0
39.13999,0.818625,0
39.15998,0.7887342,0
39.17999,0.7589167,0
39.19999,0.729076,0
39.21999,0.6992405,0
39.23999,0.6694039,0
39.25999,0.6395788,0
39.27999,0.6097392,0
39.29999,0.5829501,0
39.31998,0.5557327,0
39.33998,0.5285642,0
39.35999,0.5013905,0
39.37999,0.4742285,0
39.39999,0.4470548,0
39.41999,0.4198814,0
39.43999,0.3927194,0
39.45999,0.365543,0
39.47998,0.3414171,0
39.49998,0.3168628,0
39.51999,0.2923575,0
39.53999,0.2678469,0
39.55999,0.2430422,0
39.57999,0.2183335,0
39.59999,0.1910544,0
39.61999,0.1645122,0
39.63998,0.1378223,0
39.65998,0.1111484,0
39.67999,0.0875196,0
39.69999,0.06345221,0
39.71999,0.03945919,0
39.73999,0.01544264,0
39.75999,-0.00856867,0
39.77999,-0.03258101,0
39.79999,-0.05659315,0
39.81998,-0.08059414,0
39.83998,-0.1046095,0
39.85999,-0.128621,0
39.87999,-0.1495867,0
39.89999,-0.1709797,0
39.91999,-0.192324,0
39.93999,-0.2136735,0
39.95999,-0.2350225,0
39.97998,-0.2563603,0
39.99998,-0.2777125,0
40.01999,-0.2990609,0
40.03999,-0.32041,0
40.05999,-0.3417478,0
40.07999,-0.3631001,0
40.09999,-0.3844484,0
40.11999,-0.4027509,0
40.13998,-0.4214808,0
40.15998,-0.4401619,0
40.17999,-0.4613971,0
40.19999,-0.4818991,0
40.21999,-0.5025481,0
40.23999,-0.5231812,0
40.25999,-0.5438159,0
40.27999,-0.5644503,0
40.29998,-0.5850849,0
40.31998,-0.6057082,0
40.33998,-0.6263459,0
40.35999,-0.6439331,0
40.37999,-0.6619598,0
40.39999,-0.679912,0
40.41999,-0.6978877,0
40.43999,-0.7158582,0
40.45998,-0.7298472,0
40.47998,-0.7448762,0
40.49998,-0.7596994,0
40.51999,-0.7745603,0
40.53999,-0.7894146,0
40.55999,-0.8042589,0
40.57999,-0.8191174,0
40.59999,-0.833972,0
40.61999,-0.8488274,0
40.63998,-0.8636715,0
40.65998,-0.8788358,0
40.67999,-0.8908392,0
40.69999,-0.9033074,0
40.71999,-0.9157074,0
40.73999,-0.9281175,0
40.75999,-0.9405147,0
40.77999,-0.9554756,0
40.79998,-0.9696998,0
40.81998,-0.984083,0
40.83998,-0.9984357,0
40.85999,-1.012794,0
40.87999,-1.02714,0
40.89999,-1.0415,0
40.91999,-1.055857,0
40.93999,-1.070215,0
40.95998,-1.084572,0
40.97998,-1.098929,0
40.99998,-1.113276,0
41.01999,-1.127636,0
41.03999,-1.138946,0
41.05999,-1.150696,0
41.07999,-1.162382,0
41.09999,-1.174077,0
41.11998,-1.185771,0
41.13998,-1.197454,0
41.15998,-1.209152,0
41.17999,-1.220845,0
41.19999,-1.23254,0
41.21999,-1.244234,0
41.23999,-1.255928,0
41.25999,-1.267611,0
41.27998,-1.279309,0
41.29998,-1.291002,0
41.31998,-1.302696,0
41.33998,-1.314391,0
41.35999,-1.328634,0
41.37999,-1.342133,0
41.39999,-1.355805,0
41.41999,-1.369442,0
41.43999,-1.380039,0
41.45998,-1.391074,0
41.47998,-1.402046,0
41.49998,-1.413015,0
41.51999,-1.423998,0
41.53999,-1.434977,0
41.55999,-1.445957,0
41.57999,-1.456937,0
41.59999,-1.467916,0
41.61998,-1.478896,0
41.63998,-1.489865,0
41.65998,-1.500848,0
41.67999,-1.511827,0
41.69999,-1.522807,0
41.71999,-1.533786,0
41.73999,-1.544766,0
41.75999,-1.555734,0
41.77998,-1.566717,0
41.79998,-1.577696,0
41.81998,-1.588676,0
41.83998,-1.599656,0
41.85999,-1.610636,0
41.87999,-1.621604,0
41.89999,-1.62954,0
41.91999,-1.637911,0
41.93998,-1.64622,0
41.95998,-1.654538,0
41.97998,-1.662854,0
41.99998,-1.67116,0
42.01999,-1.679479,0
42.03999,-1.687795,0
42.05999,-1.704077,0
42.07999,-1.718256,0
42.09998,-1.732875,0
42.11998,-1.747411,0
42.13998,-1.761951,0
42.15998,-1.776502,0
42.17999,-1.791051,0
42.19999,-1.801617,0
42.21999,-1.812757,0
42.23999,-1.823814,0
42.25999,-1.834871,0
42.27998,-1.845942,0
42.29998,-1.857009,0
42.31998,-1.868382,0
42.33998,-1.876598,0
42.35999,-1.885279,0
42.37999,-1.893891,0
42.39999,-1.902513,0
42.41999,-1.911134,0
42.43998,-1.919743,0
42.45998,-1.928367,0
42.47998,-1.936988,0
42.49998,-1.945609,0
42.51999,-1.95423,0
42.53999,-1.962851,0
42.55999,-1.971472,0
42.57999,-1.980092,0
42.59998,-1.988713,0
42.61998,-1.997334,0
42.63998,-2.005955,0
42.65998,-2.014576,0
42.67999,-2.023186,0
42.69999,-2.03181,0
42.71999,-2.04043,0
42.73999,-2.049051,0
42.75998,-2.057672,0
42.77998,-2.066293,0
42.79998,-2.074914,0
42.81998,-2.083535,0
42.83998,-2.092156,0
42.85999,-2.100776,0
42.87999,-2.109397,0
42.89999,-2.118018,0
42.91998,-2.123593,0
42.93998,-2.129594,0
42.95998,-2.135547,0
42.97998,-2.144054,0
42.99998,-2.14928,0
43.01999,-2.157944,0
43.03999,-2.163139,0
43.05999,-2.171809,0
43.07999,-2.177003,0
43.09998,-2.185673,0
43.11998,-2.190867,0
43.13998,-2.199538,0
43.15998,-2.204731,0
43.17999,-2.210842,0
43.19999,-2.21932,0
43.21999,-2.22455,0
43.23999,-2.233214,0
43.25998,-2.238409,0
43.27998,-2.247079,0
43.29998,-2.252273,0
43.31998,-2.260943,0
43.33998,-2.266137,0
43.35999,-2.272259,0
43.37999,-2.280734,0
43.39999,-2.285964,0
43.41998,-2.294628,0
43.43998,-2.299812,0
43.45998,-2.308486,0
43.47998,-2.313679,0
43.49998,-2.322349,0
43.51999,-2.327543,0
43.53999,-2.336213,0
43.55999,-2.341407,0
43.57998,-2.347529,0
43.59998,-2.356004,0
43.61998,-2.361234,0
43.63998,-2.369898,0
43.65998,-2.372046,0
43.67999,-2.378098,0
43.69999,-2.380623,0
43.71999,-2.386631,0
43.73998,-2.389162,0
43.75998,-2.39262,0
43.77998,-2.398432,0
43.79998,-2.401,0
43.81998,-2.407001,0
43.83998,-2.409532,0
43.85999,-2.415539,0
43.87999,-2.41807,0
43.89999,-2.424077,0
43.91998,-2.426608,0
43.93998,-2.432604,0
43.95998,-2.435138,0
43.97998,-2.438595,0
43.99998,-2.444407,0
44.01999,-2.446975,0
44.03999,-2.452976,0
44.05999,-2.455508,0
44.07998,-2.461514,0
44.09998,-2.464045,0
44.11998,-2.470052,0
44.13998,-2.472583,0
44.15998,-2.47859,0
44.17999,-2.48111,0
44.19999,-2.484571,0
44.21999,-2.490383,0
44.23998,-2.49295,0
44.25998,-2.498951,0
44.27998,-2.501483,0
44.29998,-2.50749,0
44.31998,-2.51002,0
44.33998,-2.516027,0
44.35999,-2.518558,0
44.37999,-2.522017,0
44.39998,-2.527829,0
44.41998,-2.530396,0
44.43998,-2.536386,0
44.45998,-2.538921,0
44.47998,-2.544927,0
44.49998,-2.547458,0
44.51999,-2.553465,0
44.53999,-2.555996,0
44.55999,-2.562003,0
44.57998,-2.564533,0
44.59998,-2.567992,0
44.61998,-2.573804,0
44.63998,-2.576372,0
44.65998,-2.582372,0
44.67999,-2.584893,0
44.69999,-2.590903,0
44.71999,-2.593433,0
44.73998,-2.59944,0
44.75998,-2.601971,0
44.77998,-2.605429,0
44.79998,-2.611241,0
44.81998,-2.605844,0
44.83998,-2.605026,0
44.85999,-2.600575,0
44.87999,-2.599622,0
44.89998,-2.59519,0
44.91998,-2.594235,0
44.93998,-2.589792,0
44.95998,-2.58884,0
44.97998,-2.584407,0
44.99998,-2.580903,0
45.01999,-2.579753,0
45.03999,-2.575358,0
45.05998,-2.574396,0
45.07998,-2.569965,0
45.09998,-2.56901,0
45.11998,-2.564578,0
45.13998,-2.563623,0
45.15998,-2.559191,0
45.17999,-2.555676,0
45.19999,-2.554528,0
45.21998,-2.550133,0
45.23998,-2.549171,0
45.25998,-2.54474,0
45.27998,-2.543785,0
45.29998,-2.539353,0
45.31998,-2.538398,0
45.33998,-2.533966,0
45.35999,-2.533011,0
45.37999,-2.528579,0
45.39998,-2.525075,0
45.41998,-2.523924,0
45.43998,-2.519518,0
45.45998,-2.518559,0
45.47998,-2.514128,0
45.49998,-2.513173,0
45.51999,-2.508741,0
45.53999,-2.507786,0
45.55998,-2.503354,0
45.57998,-2.502398,0
45.59998,-2.497967,0
45.61998,-2.494462,0
45.63998,-2.493618,0
45.65998,-2.491967,0
45.67999,-2.490494,0
45.69999,-2.488986,0
45.71998,-2.487484,0
45.73998,-2.485981,0
45.75998,-2.484478,0
45.77998,-2.482976,0
45.79998,-2.481473,0
45.81998,-2.47997,0
45.83998,-2.478468,0
45.85999,-2.476965,0
45.87998,-2.475463,0
45.89998,-2.47396,0
45.91998,-2.472457,0
45.93998,-2.470955,0
45.95998,-2.469452,0
45.97998,-2.467949,0
45.99998,-2.466447,0
46.01999,-2.464944,0
46.03998,-2.463441,0
46.05998,-2.461939,0
46.07998,-2.460436,0
46.09998,-2.458933,0
46.11998,-2.457431,0
46.13998,-2.455928,0
46.15998,-2.454426,0
46.17999,-2.452923,0
46.19999,-2.45142,0
46.21998,-2.449918,0
46.23998,-2.448415,0
