Time,Fx,Lambda
1.539999,101.7505,0
1.549999,102.701,0
1.559999,103.658,0
1.569999,104.6213,0
1.579999,105.5912,0
1.589999,106.5675,0
1.599999,107.5504,0
1.609999,108.5395,0
1.619999,109.5351,0
1.629999,110.537,0
1.639999,111.5453,0
1.649999,112.5599,0
1.659999,113.5808,0
1.669999,114.6079,0
1.679999,115.6413,0
1.689999,116.6808,0
1.699999,117.7266,0
1.709999,118.7786,0
1.719999,119.8367,0
1.729999,120.901,0
1.739999,121.9714,0
1.749999,123.0478,0
1.759999,124.1303,0
1.769999,125.2188,0
1.779999,126.3135,0
1.789999,127.4139,0
1.799999,128.5204,0
1.809999,129.633,0
1.819999,130.7513,0
1.829999,131.8757,0
1.839999,133.0058,0
1.849999,134.1419,0
1.859999,135.2838,0
1.869999,136.4315,0
1.879999,137.5849,0
1.889999,138.7442,0
1.899999,139.9091,0
1.909999,141.0797,0
1.919999,142.2563,0
1.929999,143.4382,0
1.939999,144.6262,0
1.949999,145.8194,0
1.959999,147.0185,0
1.969999,148.223,0
1.979999,149.4334,0
1.989999,150.6308,0
1.999999,151.8302,0
2.009999,153.0353,0
2.019999,154.2458,0
2.029999,155.4611,0
2.039999,156.6821,0
2.049999,157.9079,0
2.059999,159.1392,0
2.069999,160.3759,0
2.079998,161.6174,0
2.089998,162.8642,0
2.099998,164.1159,0
2.109998,165.373,0
2.119998,166.6348,0
2.129998,167.9019,0
2.139998,169.1739,0
2.149998,170.4511,0
2.159998,171.7333,0
2.169998,173.0203,0
2.179998,174.3122,0
2.189998,175.609,0
2.199998,176.9109,0
2.209998,178.2176,0
2.219998,179.5289,0
2.229998,180.8452,0
2.239998,182.1665,0
2.249998,183.4925,0
2.259998,184.8229,0
2.269998,186.1587,0
2.279998,187.4986,0
2.289998,188.8435,0
2.299998,190.193,0
2.309998,191.5472,0
2.319998,192.9061,0
2.329998,194.2695,0
2.339998,195.6376,0
2.349998,197.0101,0
2.359998,198.3873,0
2.369998,199.7692,0
2.379998,201.1554,0
2.389998,202.546,0
2.399998,203.9409,0
2.409998,205.3406,0
2.419998,206.7446,0
2.429998,208.1529,0
2.439998,209.5658,0
2.449998,210.983,0
2.459998,212.4045,0
2.469998,213.8331,0
2.479998,215.2927,0
2.489998,216.7596,0
2.499998,218.2343,0
2.509998,219.7152,0
2.519998,221.203,0
2.529998,222.6977,0
2.539998,224.1996,0
2.549998,225.7081,0
2.559998,227.2238,0
2.569998,228.7462,0
2.579998,230.276,0
2.589998,231.8132,0
2.599998,233.357,0
2.609998,234.9081,0
2.619998,236.466,0
2.629998,238.0318,0
2.639998,239.6046,0
2.649998,241.1846,0
2.659998,242.7723,0
2.669998,244.3669,0
2.679998,245.9693,0
2.689998,247.5789,0
2.699998,249.1959,0
2.709998,250.8208,0
2.719998,252.4531,0
2.729998,254.0929,0
2.739998,255.7401,0
2.749998,257.3953,0
2.759998,259.0581,0
2.769998,260.729,0
2.779998,262.4075,0
2.789998,264.0936,0
2.799998,265.7878,0
2.809998,267.4898,0
2.819998,269.1996,0
2.829998,270.9524,0
2.839998,272.7326,0
2.849998,274.5294,0
2.859998,276.341,0
2.869998,278.1657,0
2.879998,280.0055,0
2.889998,281.8586,0
2.899998,283.7264,0
2.909998,285.6088,0
2.919998,287.506,0
2.929998,289.4182,0
2.939998,291.3457,0
2.949998,293.2888,0
2.959998,295.2477,0
2.969998,297.2221,0
2.979998,299.2131,0
2.989998,301.2206,0
2.999998,303.2446,0
3.009998,305.2852,0
3.019998,307.3431,0
3.029998,309.4185,0
3.039998,311.5117,0
3.049998,313.623,0
3.059998,315.752,0
3.069998,317.8991,0
3.079998,320.0657,0
3.089998,322.2508,0
3.099998,324.4555,0
3.109998,326.6797,0
3.119998,328.9238,0
3.129998,331.1877,0
3.139998,333.472,0
3.149998,335.777,0
3.159998,338.1035,0
3.169998,340.4506,0
3.179998,342.8199,0
3.189998,345.211,0
3.199998,347.5989,0
3.209998,349.9972,0
3.219998,352.4143,0
3.229998,354.8513,0
3.239998,357.3079,0
3.249998,359.7856,0
3.259998,362.1934,0
3.269998,364.5858,0
3.279998,366.9902,0
3.289998,369.4047,0
3.299998,371.8301,0
3.309998,374.2654,0
3.319998,376.7108,0
3.329998,379.166,0
3.339998,381.6321,0
3.349998,384.109,0
3.359998,386.5947,0
3.369998,389.0911,0
3.379997,391.5972,0
3.389997,394.1141,0
3.399997,396.6394,0
3.409998,399.1762,0
3.419998,401.7218,0
3.429998,404.278,0
3.439998,406.8433,0
3.449998,409.4183,0
3.459998,412.0036,0
3.469998,414.5982,0
3.479998,417.2021,0
3.489998,419.8163,0
3.499998,422.4396,0
3.509998,425.0724,0
3.519998,427.7151,0
3.529998,430.3668,0
3.539998,433.0277,0
3.549998,435.6987,0
3.559998,438.3787,0
3.569998,441.0675,0
3.579998,443.7655,0
3.589998,446.4731,0
3.599998,449.1897,0
3.609998,451.9159,0
3.619998,454.6501,0
3.629997,457.3947,0
3.639997,460.1473,0
3.649997,462.9094,0
3.659997,465.6802,0
3.669997,468.4593,0
3.679997,471.2484,0
3.689997,474.0457,0
3.699997,476.8512,0
3.709997,479.6655,0
3.719997,482.4891,0
3.729997,485.3207,0
3.739997,488.1619,0
3.749997,491.0103,0
3.759997,493.868,0
3.769997,496.7348,0
3.779997,499.6084,0
3.789997,502.4927,0
3.799997,505.3837,0
3.809997,508.2825,0
3.819997,511.191,0
3.829997,514.1071,0
3.839997,517.0318,0
3.849997,519.9646,0
3.859997,522.9053,0
3.869997,525.8538,0
3.879997,528.811,0
3.889997,531.776,0
3.899997,534.748,0
3.909997,537.7293,0
3.919997,540.7183,0
3.929997,543.7148,0
3.939997,546.7189,0
3.949997,549.7307,0
3.959997,552.7506,0
3.969997,555.7789,0
3.979997,558.8137,0
3.989997,561.856,0
3.999997,564.9075,0
4.009997,567.965,0
4.019997,571.0308,0
4.029997,574.1036,0
4.039997,577.1846,0
4.049997,580.2718,0
4.059997,583.3679,0
4.069997,586.4702,0
4.079997,589.5802,0
4.089997,592.6972,0
4.099997,595.821,0
4.109997,598.9523,0
4.119997,602.0919,0
4.129997,605.2368,0
4.139997,608.3887,0
4.149997,611.5486,0
4.159997,614.7166,0
4.169997,617.8895,0
4.179997,621.071,0
4.189997,624.2575,0
4.199997,627.4514,0
4.209997,630.6526,0
4.219997,633.8599,0
4.229997,637.076,0
4.239997,640.296,0
4.249997,643.5251,0
4.259997,646.7576,0
4.269997,649.9991,0
4.279997,653.6689,0
4.289997,657.368,0
4.299997,661.093,0
4.309997,664.8438,0
4.319997,668.6227,0
4.329997,672.4274,0
4.339997,676.2601,0
4.349997,680.1188,0
4.359997,684.004,0
4.369997,687.9156,0
4.379997,691.8553,0
4.389997,695.8213,0
4.399997,699.8146,0
4.409997,703.8356,0
4.419997,707.8815,0
4.429997,711.7168,0
4.439997,715.5475,0
4.449997,719.3937,0
4.459997,723.2559,0
4.469997,727.1357,0
4.479997,731.0317,0
4.489997,734.947,0
4.499997,738.8795,0
4.509997,742.8287,0
4.519997,746.7953,0
4.529997,750.7791,0
4.539997,754.7825,0
4.549997,758.803,0
4.559997,762.8419,0
4.569997,766.8972,0
4.579997,770.973,0
4.589997,775.0665,0
4.599997,779.1779,0
4.609997,782.1956,0
4.619997,787.301,0
4.629997,791.7766,0
4.639997,796.7493,0
4.649997,801.886,0
4.659997,807.1132,0
4.669997,812.4168,0
4.679996,817.7942,0
4.689997,823.2425,0
4.699996,828.7634,0
4.709997,834.3585,0
4.719996,840.0283,0
4.729997,845.7736,0
4.739996,851.5952,0
4.749997,857.4949,0
4.759996,863.4729,0
4.769997,869.5286,0
4.779996,875.6651,0
4.789997,881.8845,0
4.799996,888.1835,0
4.809997,894.5683,0
4.819996,901.0359,0
4.829997,907.5876,0
4.839996,914.2278,0
4.849997,920.9542,0
4.859996,927.7711,0
4.869997,934.675,0
4.879997,941.6741,0
4.889997,948.7604,0
4.899997,955.9415,0
4.909997,963.218,0
4.919997,970.5903,0
4.929996,978.0568,0
4.939997,985.6224,0
4.949996,993.2886,0
4.959997,1001.053,0
4.969996,1008.921,0
4.979997,1016.89,0
4.989996,1024.966,0
4.999997,1032.996,0
5.009996,1040.711,0
5.019997,1048.498,0
5.029996,1056.361,0
5.039997,1064.302,0
5.049996,1072.319,0
5.059997,1079.827,0
5.069996,1086.108,0
5.079997,1092.378,0
5.089996,1098.638,0
5.099997,1104.889,0
5.109996,1111.128,0
5.119997,1117.357,0
5.129996,1123.576,0
5.139997,1129.784,0
5.149996,1135.983,0
5.159997,1142.17,0
5.169996,1148.348,0
5.179996,1154.516,0
5.189996,1160.672,0
5.199996,1166.817,0
5.209996,1172.953,0
5.219996,1179.079,0
5.229996,1185.194,0
5.239996,1191.298,0
5.249996,1197.393,0
5.259996,1203.476,0
5.269996,1209.549,0
5.279996,1215.613,0
5.289996,1221.665,0
5.299996,1227.706,0
5.309996,1233.737,0
5.319996,1239.758,0
5.329996,1245.768,0
5.339996,1251.767,0
5.349996,1257.757,0
5.359996,1263.736,0
5.369996,1269.703,0
5.379996,1275.661,0
5.389996,1281.608,0
5.399996,1287.545,0
5.409996,1293.47,0
5.419996,1299.385,0
5.429996,1305.29,0
5.439996,1311.184,0
5.449996,1317.067,0
5.459996,1322.94,0
5.469996,1328.803,0
5.479996,1334.654,0
5.489996,1340.495,0
5.499996,1346.325,0
5.509996,1352.146,0
5.519996,1357.954,0
5.529996,1363.753,0
5.539996,1369.54,0
5.549996,1375.317,0
5.559996,1381.084,0
5.569996,1386.839,0
5.579996,1392.584,0
5.589996,1398.319,0
5.599996,1404.042,0
5.609996,1409.755,0
5.619996,1415.458,0
5.629996,1421.15,0
5.639996,1426.831,0
5.649996,1432.501,0
5.659996,1438.16,0
5.669996,1443.809,0
5.679996,1449.447,0
5.689996,1455.075,0
5.699996,1460.691,0
5.709996,1466.297,0
5.719996,1471.892,0
5.729996,1477.476,0
5.739996,1483.05,0
5.749996,1488.613,0
5.759996,1494.165,0
5.769996,1499.706,0
5.779996,1505.237,0
5.789996,1510.758,0
5.799996,1516.267,0
5.809996,1521.766,0
5.819996,1527.252,0
5.829996,1532.729,0
5.839996,1538.196,0
5.849996,1543.651,0
5.859996,1549.097,0
5.869996,1554.531,0
5.879996,1559.953,0
5.889996,1565.366,0
5.899996,1570.767,0
5.909996,1576.157,0
5.919996,1581.538,0
5.929996,1586.907,0
5.939996,1592.264,0
5.949996,1597.612,0
5.959996,1602.949,0
5.969996,1608.276,0
5.979996,1613.592,0
5.989996,1618.896,0
5.999996,1626.24,0
6.009996,1637.499,0
6.019996,1648.898,0
6.029996,1660.343,0
6.039996,1671.828,0
6.049996,1683.356,0
6.059996,1694.926,0
6.069996,1706.536,0
6.079996,1718.187,0
6.089996,1729.877,0
6.099996,1741.608,0
6.109996,1753.381,0
6.119996,1765.194,0
6.129996,1777.046,0
6.139996,1788.938,0
6.149996,1800.87,0
6.159996,1812.842,0
6.169996,1824.851,0
6.179996,1836.9,0
6.189996,1848.987,0
6.199996,1861.11,0
6.209996,1873.271,0
6.219995,1885.473,0
6.229996,1897.708,0
6.239995,1909.982,0
6.249996,1922.294,0
6.259995,1934.64,0
6.269996,1947.02,0
6.279995,1959.437,0
6.289996,1971.891,0
6.299995,1984.378,0
6.309996,1996.901,0
6.319995,2009.455,0
6.329996,2022.045,0
6.339995,2034.666,0
6.349996,2046.786,0
6.359995,2056.132,0
6.369996,2071.188,0
6.379995,2092.387,0
6.389996,2115.271,0
6.399995,2138.764,0
6.409996,2144.892,0
6.419995,2182.24,0
6.429996,2209.847,0
6.439995,2235.3,0
6.449996,2260.441,0
6.459995,2285.718,0
6.469995,2311.244,0
6.479995,2337.047,0
6.489995,2363.138,0
6.499995,2389.521,0
6.509995,2416.199,0
6.519995,2443.177,0
6.529995,2470.457,0
6.539995,2498.043,0
6.549995,2525.938,0
6.559995,2554.147,0
6.569995,2582.672,0
6.579995,2611.517,0
6.589995,2640.686,0
6.599995,2670.183,0
6.609995,2700.011,0
6.619995,2730.173,0
6.629995,2760.675,0
6.639995,2791.519,0
6.649995,2822.709,0
6.659995,2854.25,0
6.669995,2886.146,0
6.679995,2918.4,0
6.689995,2951.017,0
6.699995,2984,0
6.709995,3017.354,0
6.719995,3051.084,0
6.729995,3085.193,0
6.739995,3115.612,0
6.749995,3138.243,0
6.759995,3161.219,0
6.769995,3184.115,0
6.779995,3206.995,0
6.789995,3229.845,0
6.799995,3243.275,0
6.809995,3241.039,0
6.819995,3241.074,0
6.829995,3240.782,0
6.839995,3240.533,0
6.849995,3237.026,0
6.859995,3240.391,0
6.869995,3239.624,0
6.879995,3239.458,0
6.889995,3239.203,0
6.899995,3238.963,0
6.909995,3238.725,0
6.919995,3238.489,0
6.929995,3238.249,0
6.939995,3237.985,0
6.949995,3237.658,0
6.959995,3237.359,0
6.969995,3237.054,0
6.979995,3236.728,0
6.989995,3236.42,0
6.999995,3236.111,0
7.009995,3235.786,0
7.019995,3235.483,0
7.029995,3235.16,0
7.039995,3234.84,0
7.049995,3234.524,0
7.059995,3234.208,0
7.069995,3233.874,0
7.079995,3233.554,0
7.089995,3233.232,0
7.099995,3232.92,0
7.109995,3232.581,0
7.119995,3232.256,0
7.129995,3231.929,0
7.139995,3231.596,0
7.149995,3231.267,0
7.159995,3230.937,0
7.169995,3230.591,0
7.179995,3230.267,0
7.189995,3229.933,0
7.199995,3229.607,0
7.209995,3229.255,0
7.219995,3228.917,0
7.229995,3228.588,0
7.239995,3228.233,0
7.249995,3227.9,0
7.259995,3227.558,0
7.269995,3227.223,0
7.279995,3226.863,0
7.289995,3226.526,0
7.299995,3226.179,0
7.309995,3225.824,0
7.319995,3225.484,0
7.329995,3225.133,0
7.339995,3224.79,0
7.349995,3224.422,0
7.359995,3224.076,0
7.369995,3223.73,0
7.379995,3223.373,0
7.389995,3223.009,0
7.399995,3222.66,0
7.409995,3222.3,0
7.419995,3221.932,0
7.429995,3221.578,0
7.439995,3221.224,0
7.449995,3220.854,0
7.459995,3220.487,0
7.469995,3220.129,0
7.479995,3219.771,0
7.489995,3219.396,0
7.499995,3219.034,0
7.509995,3218.672,0
7.519995,3218.293,0
7.529994,3217.929,0
7.539995,3217.555,0
7.549994,3217.182,0
7.559995,3216.814,0
7.569994,3216.436,0
7.579995,3216.051,0
7.589994,3215.689,0
7.599995,3215.308,0
7.609994,3214.928,0
7.619995,3214.554,0
7.629994,3214.179,0
7.639995,3213.787,0
7.649994,3213.41,0
7.659995,3213.031,0
7.669994,3212.636,0
7.679995,3212.265,0
7.689994,3211.883,0
7.699995,3211.485,0
7.709994,3211.101,0
7.719995,3210.701,0
7.729994,3210.323,0
7.739995,3209.937,0
7.749994,3209.534,0
7.759995,3209.144,0
7.769994,3208.748,0
7.779994,3208.356,0
7.789995,3207.948,0
7.799994,3207.564,0
7.809995,3207.17,0
7.819994,3206.759,0
7.829995,3206.371,0
7.839994,3205.958,0
7.849995,3205.569,0
7.859994,3205.154,0
7.869995,3204.762,0
7.879994,3204.345,0
7.889995,3203.951,0
7.899994,3203.531,0
7.909995,3203.136,0
7.919994,3202.715,0
7.929995,3202.316,0
7.939994,3201.893,0
7.949995,3201.493,0
7.959994,3201.076,0
7.969995,3200.665,0
7.979994,3200.247,0
7.989995,3199.827,0
7.999994,3199.413,0
8.009995,3198.991,0
8.019995,3198.568,0
8.029994,3198.159,0
8.039994,3197.725,0
8.049994,3197.314,0
8.059995,3196.888,0
8.069994,3196.459,0
8.079994,3196.046,0
8.089994,3195.606,0
8.099995,3195.175,0
8.109994,3194.758,0
8.119994,3194.324,0
8.129994,3193.89,0
8.139995,3193.47,0
8.149994,3193.033,0
8.159994,3192.596,0
8.169994,1686.897,0
8.179995,3218.257,0
8.189994,3196.527,0
8.199994,3199.125,0
8.209994,3198.208,0
8.219995,3197.786,0
8.229994,3197.316,0
8.239994,3196.838,0
8.249994,3196.35,0
8.259995,3195.87,0
8.269994,3195.39,0
8.279994,3194.909,0
8.289994,3194.433,0
8.299994,3193.95,0
8.309994,3193.466,0
8.319994,3192.98,0
8.329994,3192.486,0
8.339994,3191.999,0
8.349994,3191.511,0
8.359994,3191.022,0
8.369994,3190.533,0
8.379994,3190.042,0
8.389994,3189.55,0
8.399994,3189.058,0
8.409994,3188.555,0
8.419994,3188.071,0
8.429994,3187.566,0
8.439994,3187.069,0
8.449994,3186.572,0
8.459994,3186.074,0
8.469994,3185.575,0
8.479994,3185.059,0
8.489994,3184.567,0
8.499994,3184.064,0
8.509994,3183.561,0
8.519994,3183.057,0
8.529994,3182.552,0
8.539994,3182.031,0
8.549994,3181.523,0
8.559994,3181.024,0
8.569994,3177.338,0
8.579994,3173.998,0
8.589993,3170.506,0
8.599994,3166.921,0
8.609994,3163.233,0
8.619994,3159.448,0
8.629993,3155.573,0
8.639994,3151.587,0
8.649994,3147.508,0
8.659994,3143.353,0
8.669993,3117.253,0
8.679994,3133.385,0
8.689994,3125.986,0
8.699994,3121.886,0
8.709993,3117.173,0
8.719994,3112.461,0
8.729994,3107.658,0
8.739994,3102.752,0
8.749993,3097.74,0
8.759994,3092.655,0
8.769994,3087.469,0
8.779994,3082.196,0
8.789994,3076.818,0
8.799994,3071.389,0
8.809994,3065.823,0
8.819994,3060.19,0
8.829994,3054.471,0
8.839993,3048.652,0
8.849994,3042.751,0
8.859994,3036.748,0
8.869994,3030.696,0
8.879993,3024.511,0
8.889994,3018.262,0
8.899994,3011.93,0
8.909994,3005.501,0
8.919993,2998.992,0
8.929994,2992.386,0
8.939994,2985.715,0
8.949994,2978.95,0
8.959993,2972.088,0
8.969994,2965.164,0
8.979994,2958.146,0
8.989994,2951.033,0
8.999993,2943.843,0
9.009994,2936.592,0
9.019994,2929.231,0
9.029994,2921.795,0
9.039993,2914.298,0
9.049994,2906.694,0
9.059994,2899.034,0
9.069994,2891.262,0
9.079993,2883.451,0
9.089993,2875.516,0
9.099994,2867.524,0
9.109994,2859.458,0
9.119993,2851.305,0
9.129993,2843.081,0
9.139994,2834.766,0
9.149994,2826.378,0
9.159993,2817.922,0
9.169993,2809.379,0
9.179994,2800.762,0
9.189994,2792.08,0
9.199993,2783.291,0
9.209993,2774.452,0
9.219994,2765.543,0
9.229994,2756.55,0
9.239993,2747.472,0
9.249993,2738.342,0
9.259994,2729.112,0
9.269994,2719.815,0
9.279993,2710.452,0
9.289993,2701.021,0
9.299994,2691.51,0
9.309994,2681.933,0
9.319993,2672.29,0
9.329993,2662.549,0
9.339993,2652.744,0
9.349994,2642.875,0
9.359993,2632.941,0
9.369993,2622.929,0
9.379993,2612.854,0
9.389994,2602.714,0
9.399993,2592.48,0
9.409993,2582.184,0
9.419993,2571.827,0
9.429994,2561.406,0
9.439993,2550.91,0
9.449993,2540.335,0
9.459993,2529.717,0
9.469994,2519.024,0
9.479993,2508.235,0
9.489993,2497.406,0
9.499993,2486.516,0
9.509994,2475.553,0
9.519993,2464.515,0
9.529993,2453.416,0
9.539993,2442.263,0
9.549994,2431.016,0
9.559993,2419.732,0
9.569993,2408.371,0
9.579993,2396.957,0
9.589993,2385.451,0
9.599993,2373.924,0
9.609993,2362.291,0
9.619993,2350.621,0
9.629993,2338.879,0
9.639993,2327.081,0
9.649993,2315.214,0
9.659993,2303.275,0
9.669993,2291.299,0
9.679993,2279.238,0
9.689993,2267.123,0
9.699993,2254.957,0
9.709993,2242.718,0
9.719993,2230.431,0
9.729993,2218.057,0
9.739993,2205.665,0
9.749993,2193.172,0
9.759994,2180.646,0
9.769993,2168.034,0
9.779993,2155.407,0
9.789993,2142.678,0
9.799994,2129.901,0
9.809993,2117.09,0
9.819993,2104.198,0
9.829993,2091.258,0
9.839993,2078.251,0
9.849993,2065.195,0
9.859993,2039.095,0
9.869993,2012.995,0
9.879993,1986.895,0
9.889993,1960.795,0
9.899993,1938.959,0
9.909993,1928.106,0
9.919993,1915.75,0
9.929993,1903.639,0
9.939993,1891.57,0
9.949993,1879.565,0
9.959993,1867.622,0
9.969993,1855.724,0
9.979993,1843.87,0
9.989993,1832.076,0
9.999993,1820.345,0
10.00999,1808.657,0
10.01999,1797.03,0
10.02999,1785.464,0
10.03999,1773.94,0
10.04999,1762.458,0
10.05999,1751.055,0
10.06999,1739.676,0
10.07999,1726.536,0
10.08999,1712.829,0
10.09999,1699.179,0
10.10999,1685.494,0
10.11999,1671.759,0
10.12999,1657.973,0
10.13999,1644.187,0
10.14999,1630.35,0
10.15999,1616.463,0
10.16999,1602.56,0
10.17999,1588.603,0
10.18999,1574.628,0
10.19999,1560.622,0
10.20999,1546.563,0
10.21999,1532.47,0
10.22999,1518.362,0
10.23999,1504.199,0
10.24999,1490.004,0
10.25999,1475.789,0
10.26999,1461.508,0
10.27999,1447.21,0
10.28999,1432.876,0
10.29999,1418.507,0
10.30999,1404.086,0
10.31999,1389.648,0
10.32999,1375.174,0
10.33999,1360.65,0
10.34999,1346.092,0
10.35999,1331.513,0
10.36999,1316.884,0
10.37999,1302.237,0
10.38999,1287.52,0
10.39999,1272.804,0
10.40999,1258.018,0
10.41999,1243.214,0
10.42999,1228.373,0
10.43999,1213.497,0
10.44999,1198.569,0
10.45999,1183.622,0
10.46999,1168.643,0
10.47999,1153.609,0
10.48999,1138.556,0
10.49999,1123.452,0
10.50999,1108.311,0
10.51999,1093.137,0
10.52999,1077.925,0
10.53999,1062.677,0
10.54999,1047.376,0
10.55999,1032.057,0
10.56999,1016.701,0
10.57999,1001.311,0
10.58999,985.8658,0
10.59999,970.4047,0
10.60999,954.9039,0
10.61999,939.3348,0
10.62999,923.7621,0
10.63999,908.1558,0
10.64999,892.4784,0
10.65999,876.7816,0
10.66999,861.0471,0
10.67999,845.2756,0
10.68999,829.4694,0
10.69999,813.6103,0
10.70999,797.7474,0
10.71999,781.8135,0
10.72999,765.8447,0
10.73999,749.8376,0
10.74999,738.3582,0
10.75999,725.916,0
10.76999,713.7582,0
10.77999,701.6741,0
10.78999,689.6811,0
10.79999,677.7627,0
10.80999,665.952,0
10.81999,654.2151,0
10.82999,642.5816,0
10.83999,631.0392,0
10.84999,619.5686,0
10.85999,608.1839,0
10.86999,596.8848,0
10.87999,585.6889,0
10.88999,574.5625,0
10.89999,563.5196,0
10.90999,552.5627,0
10.91999,541.6882,0
10.92999,530.914,0
10.93999,520.2028,0
10.94999,509.5754,0
10.95999,499.0461,0
10.96999,488.5627,0
10.97999,478.1758,0
10.98999,467.8856,0
10.99999,457.6736,0
11.00999,447.5232,0
11.01999,437.449,0
11.02999,427.4533,0
11.03999,417.5481,0
11.04999,407.7208,0
11.05999,397.9676,0
11.06999,388.2726,0
11.07999,378.6687,0
11.08999,369.1373,0
11.09999,359.6806,0
11.10999,350.3107,0
11.11999,340.9806,0
11.12999,331.7542,0
11.13999,322.582,0
11.14999,313.497,0
11.15999,304.4807,0
11.16999,295.517,0
11.17999,286.6729,0
11.18999,277.8628,0
11.19999,269.1031,0
11.20999,260.4456,0
11.21999,251.8351,0
11.22999,243.3077,0
11.23999,234.8475,0
11.24999,226.4511,0
11.25999,218.1177,0
11.26999,209.8654,0
11.27999,201.6788,0
11.28999,193.5352,0
11.29999,185.4895,0
11.30999,177.4897,0
11.31999,169.5652,0
11.32999,161.7039,0
11.33999,153.8864,0
11.34999,146.1611,0
11.35999,138.479,0
11.36999,130.8545,0
11.37999,123.3083,0
11.38999,115.8161,0
11.39999,108.3833,0
11.40999,101.0246,0
11.41999,93.72165,0
11.42999,86.47668,0
11.43999,79.28593,0
11.44999,72.16776,0
11.45999,65.10345,0
11.46999,58.0951,0
11.47999,51.13935,0
11.48999,44.25435,0
11.49999,37.42115,0
11.50999,30.65774,0
11.51999,23.94887,0
11.52999,17.29054,0
11.53999,10.66669,0
11.54999,4.125755,0
11.55999,-2.362705,0
11.56999,-8.802376,0
11.57999,-15.17511,0
11.58999,-21.49971,0
11.59999,-27.77372,0
11.60999,-34.00075,0
11.61999,-40.16288,0
11.62999,-46.25996,0
11.63999,-52.32631,0
11.64999,-58.37885,0
11.65999,-64.3197,0
11.66999,-70.21562,0
11.67999,-76.08257,0
11.68999,-81.88765,0
11.69999,-87.61534,0
11.70999,-93.33025,0
11.71999,-98.96915,0
11.72999,-104.5811,0
11.73999,-110.133,0
11.74999,-115.6093,0
